Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
I'm going to ask my girlfriend of 10 years to marry me next weekend.,joyful,"Customer :I'm going to ask my girlfriend of 10 years to marry me next weekend.
Agent :",joyful,joyful,afraid,"REASONING: The situation is a high-stakes, uncertain proposal with no positive emotion word stated; the speaker is focused on a vulnerable future event, producing anxiety and low control despite romantic intentions.
VAD_Estimate: [V: -0.50, A: +0.60, D: -0.40]
EMOTION: afraid",[-0.5  0.6 -0.4],1.4712239802287075,True,False
"I went to the casino with my spouse, lo and behold I won a large amount of money.",joyful,"Customer :That's great!  Did you win it on a table game or at a machine?
Agent :",joyful,joyful,surprised,"REASONING: Winning a large amount of money unexpectedly is a highly positive event, but the phrase “lo and behold” emphasizes surprise and disbelief rather than sustained joy or pride. Valence is positive, arousal is high, and dominance is slightly uncertain due to the startling nature.
VAD_Estimate: [V: +0.45, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.45  0.7  -0.1 ],0.5890670590009256,True,False
I went to the Grand Canyon for the first time during winter. It was breathtaking.,joyful,"Customer :Im the same, but I think in a place like the grand canyon, it's really dangerous to try to go down there alone.
Agent :",joyful,joyful,surprised,"REASONING: The speaker emphasizes an intense, awe-filled reaction to the Grand Canyon’s beauty (“breathtaking”), suggesting high arousal and a sense of being overwhelmed rather than calm contentment. Valence is positive, but the dominant feeling is astonishment/wonder rather than sustained joy.
VAD_Estimate: [V: +0.45, A: +0.70, D: -0.20]
EMOTION: surprised",[ 0.45  0.7  -0.2 ],0.6685805860178712,True,False
"I went to the casino with my spouse, lo and behold I won a large amount of money.",joyful,"Customer :That would be sad to win a lot of money, then lose it all.
Agent :",joyful,joyful,surprised,"REASONING: Winning a large amount of money is clearly positive, but “lo and behold” emphasizes unexpectedness and surprise rather than sustained joy or excitement. The high-arousal surprise reaction fits a mildly positive, uncertain-control state.
VAD_Estimate: [V: +0.45, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.45  0.7  -0.1 ],0.5890670590009256,True,False
I found $50 in my desk drawer at work.,joyful,"Customer :I found $50 in my desk drawer at work.
Agent :",joyful,joyful,surprised,"REASONING: Finding unexpected money is pleasant and mildly exciting, but the dominant reaction comes from suddenness and uncertainty rather than sustained joy or empowerment. This fits a positive-valenced surprise.
VAD_Estimate: [V: +0.40, A: +0.65, D: -0.10]
EMOTION: surprised",[ 0.4   0.65 -0.1 ],0.6008327554319921,True,False
I got a promotion at work that was completely unexpected. It was actually a very nice day!,joyful,"Customer :I got a promotion at work which was unexpected!
Agent :",joyful,joyful,surprised,"REASONING: The promotion is clearly positive, but the speaker emphasizes that it was completely unexpected, making surprise the dominant reaction rather than sustained joy. Valence is positive but not maximally intense, arousal is high, and control is somewhat reduced due to the unexpectedness.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.6168468205316454,True,False
"I watched the new Smash Bros video and they're coming out with some of my favorite characters. I can't believe this is happening, I've been wanting these characters for years. Now I gotta wait for the game to come out.",joyful,"Customer :It's like a fighting game, but some people call it a ""party game"", but basically it's a fighting game with all kinds of Nintendo characters. You have stuff like Mario, Donkey Kong, Link, Zelda, Pikachu, etc etc. So every time a new game comes out, people post online about who they want to see in it next. This new game is filled with characters and I think most people will be happy. The first game came out in 1999. Time sure flies. 
Agent :",joyful,joyful,surprised,"REASONING: The situation is clearly positive, but the phrase “I can’t believe this is happening” signals disbelief and surprise rather than pure sustained joy. Arousal is high from excitement, while the sense of being overwhelmed lowers dominance slightly.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.6168468205316454,True,False
I got a raise today at work. I was not expecting it!,joyful,"Customer :I am! I wasn't expecting it at all!
Agent :",joyful,joyful,surprised,"REASONING: The raise is clearly positive, but the speaker emphasizes unexpectedness (“not expecting it”) rather than stating happiness or excitement. This triggers high arousal and a reduced sense of control, aligning more with surprise than sustained joy.
VAD_Estimate: [V: +0.45, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.45  0.7  -0.1 ],0.5890670590009256,True,False
I went to the Grand Canyon for the first time during winter. It was breathtaking.,joyful,"Customer :Thats sounds cool. Im more of an independent traveler. I try to avoid guides. 
Agent :",joyful,joyful,surprised,"REASONING: The Grand Canyon in winter is overwhelmingly beautiful, producing positive awe and high arousal; the word “breathtaking” signals astonished wonder rather than sustained joy or excitement, with a sense of being moved/overwhelmed.
VAD_Estimate: [V: +0.60, A: +0.70, D: -0.20]
EMOTION: surprised",[ 0.6  0.7 -0.2],0.6135959582656979,True,False
"I went to the casino with my spouse, lo and behold I won a large amount of money.",joyful,"Customer :I won it at the machine. I am not  gambler so I guess it was beginner's luck.
Agent :",joyful,joyful,surprised,"REASONING: The phrase “lo and behold” signals unexpectedness, and winning a large amount of money is a positive but startling event. The dominant response is surprise and excitement rather than sustained, high-control joy.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.6168468205316454,True,False
"When people buy assorted doughnuts, and somebody eats the only flavor you like.",sad,"Customer :You ever have the situation where somebody buys doughnuts for your group, and somebody else eats the last one of the only flavor you like?
Agent :",sad,sad,angry,"REASONING: This is an irritating, mildly frustrating situation caused by someone else's thoughtless action, producing negative valence, moderate-to-high arousal, and a sense of assertive blame rather than helplessness.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],1.0075713374247999,True,False
My iguana ran away today. I never have been so distraught.,sad,"Customer :They sure can't! I was so upset. I do hope I find him in the next couple of days.
Agent :",sad,sad,afraid,"REASONING: The speaker explicitly says “distraught,” indicating intense emotional distress and agitation over the iguana’s disappearance. The situation feels negative, highly arousing, and uncontrollable, which aligns most closely with fear-like vulnerability.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.40]
EMOTION: afraid",[-0.65  0.6  -0.4 ],0.8730406634286859,True,False
I missed the bus today. I ended up being late for school.,sad,"Customer :I didn't get out of the shower fast enough today so I missed the bus
Agent :",sad,sad,angry,"REASONING: Missing the bus and being late is an unpleasant, frustrating event that triggers irritation and active annoyance rather than sadness or fear. The energy is moderate-to-high with a sense of frustration, aligning closest with anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
"I was upset when I found out my new job does not have paid lunches, I was hoping they would be",sad,"Customer :I was upset when I found out my new job does not have paid lunches, I was hoping they would be
Agent :",sad,sad,angry,"REASONING: The situation is negative because an expected perk (paid lunches) is missing, creating frustration and irritation rather than sadness or fear. Arousal is moderately high from active annoyance, and there is some assertive control in blaming the employer’s policy.
VAD_Estimate: [V: -0.45, A: +0.45, D: +0.15]
EMOTION: angry",[-0.45  0.45  0.15],0.8838551917593741,True,False
I had to take my dog to the vet today.,sad,"Customer :I had to take my dog to the vet today.
Agent :",sad,sad,afraid,"REASONING: The situation suggests concern and worry about the dog’s health, with negative feelings, anxious arousal, and low control over the outcome.
VAD_Estimate: [V: -0.55, A: +0.40, D: -0.40]
EMOTION: afraid",[-0.55  0.4  -0.4 ],0.6783804242458652,True,False
I lost my wallet and had to get all new cards,sad,"Customer :I hope someone turns it in soon to you.. did you lose out on money too? 
Agent :",sad,sad,angry,"REASONING: Losing a wallet and replacing all cards is an annoying, inconvenient event with clear negative valence. The irritation and frustration of dealing with the hassle give moderate arousal and some assertive frustration, rather than helpless fear or low-energy sadness.

VAD_Estimate: [V: -0.55, A: +0.50, D: +0.15]
EMOTION: angry",[-0.55  0.5   0.15],0.9108786966440701,True,False
"I left my phone on the bus last night as I was coming home, I am still very upset,",sad,"Customer :Yes it would! It was even a relatively new phone so I would be devastated if my phone did not appear.
Agent :",sad,sad,angry,"REASONING: Losing the phone is a negative, frustrating event; the lingering “very upset” feeling points to irritation/self-blame rather than helplessness or low-energy sadness.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],1.0218610473053564,True,False
