Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct,true_macro_3d,baseline_macro_3d,theory_macro_3d,baseline_vad_error,theory_vad_error
i got the wrong item,angry,"Customer :i ordered a limited editon tshirt from my favorite band and they sent the wrong size
Agent :",sad,sad,angry,"REASONING: Receiving the wrong item is frustrating and caused by an external agent, leading to irritation rather than sadness or fear. The reaction is negatively valenced, moderately high in arousal, and somewhat assertive because there is blame toward the sender.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_High_Moderate,1.044222198576529,0.0
I dropped my laptop and broke it.,angry,"Customer :Yikes, how much will it cost to replace?
Agent :",sad,sad,angry,"REASONING: Breaking a laptop after dropping it is a negative, frustrating mishap; the reaction is irritation and self-directed anger rather than helplessness or sadness, with moderately high arousal and a sense of responsibility/control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_High_Moderate,1.044222198576529,0.0
"I took this girl on a really nice date and then she said that it went well. Then, out of the blue, she dumped me and said she wasn't ready.",angry,"Customer :It really sucked since I took this girl on a date and she told me it went really well. Well apparently not since she dumped me after.
Agent :",surprised,surprised,sad,"REASONING: The sudden rejection after a promising date creates negative valence and a sense of loss. The dominant feeling is dejection and helplessness rather than active anger or panic, leading to low arousal and low dominance.
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.35]
EMOTION: sad",[-0.65 -0.25 -0.35],1.0417293314484333,False,False,Negative_High_Moderate,Neutral_High_Moderate,Negative_Moderate_Submissive,0.6410148204214938,1.044222198576529
Some left their garbage outside of the dumpster in my apartment complex. Now at night there are a bunch of raccoons outside.,angry,"Customer :You should tell someone.
Agent :",disgusted,disgusted,angry,"REASONING: The situation is unpleasant and caused by someone’s negligence, leading to frustration and irritation about the raccoon nuisance rather than fear or revulsion. This fits anger with negative valence, moderately high arousal, and assertive irritation.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.0
I was upset when my dog ran away,angry,"Customer :No i did not
Agent :",sad,sad,sad,"REASONING: The dog running away is a negative loss event, evoking grief and helplessness more than active anger or panic. Valence is negative, arousal is relatively low, and control is low.
VAD_Estimate: [V: -0.65, A: -0.20, D: -0.40]
EMOTION: sad",[-0.65 -0.2  -0.4 ],1.0325696102442683,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.044222198576529,1.044222198576529
My cat vomited on my rug today,angry,"Customer :yea i know i was quite mad
Agent :",disgusted,disgusted,disgusted,"REASONING: The situation involves vomit, which triggers revulsion and a desire to avoid/clean the contamination, making disgust the primary emotion; valence is negative, arousal is moderate, and control is slightly assertive through rejection.
VAD_Estimate: [V: -0.60, A: 0.45, D: 0.10]
EMOTION: disgusted",[-0.6   0.45  0.1 ],0.22405356502408075,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"I wanted to take friday off but, I'm unable too.",angry,"Customer :Fishing
Agent :",sad,sad,sad,"REASONING: The situation involves a desired plan being blocked, producing passive disappointment and resignation rather than active frustration. Valence is negative, arousal is low, and dominance is low because the speaker feels unable to change the situation.
VAD_Estimate: [V: -0.55, A: -0.20, D: -0.40]
EMOTION: sad",[-0.55 -0.2  -0.4 ],1.023816389788716,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.044222198576529,1.044222198576529
I lost my favorite jacket and I can't find it. It was quite expensive and not easily replaced,angry,"Customer :I did try to retrace my steps, but I never found it. It's quite expensive, so it's not easily replaced
Agent :",sad,sad,sad,"REASONING: The loss of a valued possession triggers disappointment and grief, with low energy and a sense of helplessness rather than blame or active frustration → negative valence, low arousal, low dominance.
VAD_Estimate: [V: -0.60, A: -0.30, D: -0.35]
EMOTION: sad",[-0.6  -0.3  -0.35],1.0771258050942794,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.044222198576529,1.044222198576529
I'm pretty upset I got a flat on the way to work today.  I was late and I'm down 200 dollars.,angry,"Customer :oh no! that is horrible and those things always seem to happen when on your way to work or somewhere important
Agent :",sad,sad,angry,"REASONING: The situation is clearly negative due to an inconvenient and costly setback, provoking irritation and frustration rather than sadness or fear. The tone is actively complaining about being late and losing money, indicating moderate-to-high arousal and a closer match to anger than to low-energy sadness.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.10]
EMOTION: angry",[-0.55  0.5   0.1 ],0.1794435844492636,False,True,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_High_Moderate,1.044222198576529,0.0
"I used to be afraid of the dark but now I am not so much, I had a nightlight for a long time",angry,"Customer :why did he do that
Agent :",afraid,afraid,afraid,"REASONING: The speaker explicitly describes a past state of being afraid of the dark, so the emotion felt during that time is fear, even though they no longer feel that way now. This aligns with high displeasure, high arousal, and low control.

VAD_Estimate: [V: -0.64, A: +0.60, D: -0.43]

EMOTION: afraid",[-0.64  0.6  -0.43],0.6923871749245504,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.6923871749245504,0.6923871749245504
My cat vomited on my rug today,angry,"Customer :That's annoying
Agent :",disgusted,disgusted,disgusted,"REASONING: The situation involves vomit, a bodily fluid, triggering revulsion and a desire to avoid/clean the contamination. This is negative valence with moderate arousal and slight rejection/control, consistent with disgust.
VAD_Estimate: [V: -0.60, A: +0.35, D: +0.10]
EMOTION: disgusted",[-0.6   0.35  0.1 ],0.29698484809834996,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I lost my car keys at a bar last night.,angry,"Customer :Yep.  and it gets worse.   Apparently sometimes people will steal keys,  then come back and steal your car after you leave, according to the bar tenders.  So I got my truck towed home.  And... no house keys.. 
Agent :",sad,sad,angry,"REASONING: Losing car keys is a negative, frustrating event that triggers irritation and active problem-solving rather than helplessness or sadness. Valence is moderately negative, arousal is moderately high, and dominance is near neutral to slightly assertive.
VAD_Estimate: [V: -0.50, A: +0.50, D: +0.15]
EMOTION: angry",[-0.5   0.5   0.15],0.1349073756323204,False,True,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_High_Moderate,1.044222198576529,0.0
I watched a scary movie lasy. I had so many nightmares.,angry,"Customer :lol sounds terrible! 
Agent :",afraid,afraid,afraid,"REASONING: Watching a scary movie and experiencing nightmares involves fear, helplessness, and high arousal from threat-related imagery rather than anger or sadness.  
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]  
EMOTION: afraid",[-0.65  0.6  -0.45],0.7139327699440613,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.6923871749245504,0.6923871749245504
I found out my group of friends went to the beach last weekend and did not invite me for some reason. I don't really know why though?,angry,"Customer :I dont know how to, Im not really a confrontational person. What do you suggest?
Agent :",sad,sad,sad,"REASONING: The situation involves social exclusion and uncertainty about why, which leads to feelings of hurt and dejection rather than anger or fear. Valence is clearly negative, arousal is low and passive, and dominance is low due to feeling left out and powerless to change it.
VAD_Estimate: [V: -0.55, A: -0.20, D: -0.35]
EMOTION: sad",[-0.55 -0.2  -0.35],0.9928242543370907,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.044222198576529,1.044222198576529
I am upset that my partner has put me through so much..and now going through more while he is away and trying to get treatment. In one sense I miss him..in the other..I am not sure I could ever be around him again.,angry,"Customer :Therapy in general for lots of problems from their past abuse.  In one sense I miss him..in the other..I am not sure I could ever be around him again.""
Agent :",sad,sad,sad,"REASONING: The speaker expresses deep emotional pain, longing, and uncertainty about the relationship, with more resignation and grief than active anger or confrontation. This reflects negative valence, low to moderate arousal, and a sense of vulnerability/low control.

VAD_Estimate: [V: -0.65, A: -0.20, D: -0.40]
EMOTION: sad",[-0.65 -0.2  -0.4 ],1.0325696102442683,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.044222198576529,1.044222198576529
I was expecting our anniversary avidly. But on the day my betterhalf had work in her native place. So she went and I was alone here. Also in mind pressure she forget to wish me.,angry,"Customer :My wife forgot to wish me on our anniversary.
Agent :",sad,sad,sad,"REASONING: The anniversary was highly anticipated but ended in loneliness and being forgotten, creating disappointment and passive sadness rather than active anger. This is low-energy, unpleasant, and vulnerable.
VAD_Estimate: [V: -0.60, A: -0.30, D: -0.40]
EMOTION: sad",[-0.6 -0.3 -0.4],1.1057576588023255,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.044222198576529,1.044222198576529
I never thought my ex and I would break up for good. I think we are really done now.,angry,"Customer :Maybe a good thing. We break up so much lol
Agent :",sad,sad,sad,"REASONING: The end of a relationship brings sorrow and resignation, with low energy and a sense of helplessness rather than anger or excitement.
VAD_Estimate: [V: -0.65, A: -0.30, D: -0.40]
EMOTION: sad",[-0.65 -0.3  -0.4 ],1.1109455432198285,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.044222198576529,1.044222198576529
I recently discovered that my wife of 15 years is cheating on me.  She has been seeing my best friend of 20 years.  I am devastated.,angry,"Customer :Thank you for the sentiment.  I have a great support system to help me through this.
Agent :",sad,sad,sad,"REASONING: The explicit emotion word “devastated” indicates intense sadness and grief over betrayal. The situation is deeply negative, with low energy and a sense of helplessness, consistent with sadness.
VAD_Estimate: [V: -0.80, A: -0.25, D: -0.45]
EMOTION: sad",[-0.8  -0.25 -0.45],1.1312382596075858,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.044222198576529,1.044222198576529
I crashed my dirtbike on a gravel road. Scratched my knee up real badly and had to go home for a ride with the police.,angry,"Customer :Oh dear, sounds like a serious accident. I'm glad you are okay! Could have been terrible. 
Agent :",afraid,afraid,afraid,"REASONING: The crash and injury are clearly unpleasant, with high physical arousal from pain and adrenaline, and a low sense of control because the accident was sudden and resulted in needing help from police.
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.7   0.55 -0.45],0.72642962494656,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.6923871749245504,0.6923871749245504
